application_id,applicant_name,email,birth_date,profession,company_id,country,city,application_type,status,submitted_at,source_channel
175,Amílcar Pinto,pardomontserrat@example.com,1991-08-05,Data Analyst,27,Dominican Republic,Puerto Plata,Honorary,Rejected,2023-04-21 10:27:16,Event
176,Baltasar Galán,rochajulian@example.com,1997-02-11,Civil Engineer,291,Dominican Republic,Santo Domingo,Individual,Rejected,2022-12-26 12:01:50,Referral
177,Celso Cifuentes,llanossandalio@example.org,1985-08-20,Financial Analyst,6,Dominican Republic,Santiago,Student,Approved,2025-04-29 21:01:40,Website
178,Salomé Rivas,haydeejover@example.org,2003-09-29,Financial Analyst,67,Dominican Republic,San Francisco de Macorís,Honorary,Rejected,2021-12-11 07:57:33,Event
179,Cirino Romero,marisa42@example.org,1987-05-15,Project Manager,286,Dominican Republic,Santo Domingo,Individual,Approved,2025-01-19 11:05:06,Referral
180,Alma Talavera,josefinarueda@example.com,2006-07-15,Architect,261,Dominican Republic,Santiago,Individual,Approved,2026-05-04 06:33:07,Walk-in
181,Roque Agustín,casemirococa@example.com,1998-01-29,Data Analyst,29,Dominican Republic,Punta Cana,Individual,Under Review,2024-03-06 17:44:04,Walk-in
182,Alberto Contreras,fcoloma@example.com,1979-05-08,Financial Analyst,67,Dominican Republic,Puerto Plata,Student,Approved,2024-12-10 23:01:41,Website
183,Juan José Viñas,sanjuanpepita@example.org,1997-01-24,Marketing Specialist,210,Dominican Republic,Santo Domingo,Student,Under Review,2025-04-23 09:00:59,Website
184,Feliciana Cabanillas,gilmarcia@example.org,1989-10-12,Architect,115,Dominican Republic,Puerto Plata,Student,Rejected,2026-02-17 23:47:02,Referral
185,María Ángeles Delgado,wgarzon@example.org,2007-11-21,Project Manager,112,Dominican Republic,San Francisco de Macorís,Honorary,Approved,2023-02-11 06:29:31,Referral
186,Iris Alcaraz,odalys50@example.com,2005-12-29,Data Analyst,93,Dominican Republic,Santo Domingo,Student,Approved,2024-02-06 01:38:40,Referral
187,Ani Casanovas,asarmiento@example.com,1987-06-15,Lawyer,65,Dominican Republic,Puerto Plata,Corporate,Under Review,2024-06-25 15:24:57,Email Campaign
188,Patricia Rojas,danilo27@example.com,1988-03-06,Civil Engineer,287,Dominican Republic,Puerto Plata,Honorary,Rejected,2022-12-28 22:54:11,Walk-in
189,Carolina Cánovas,spizarro@example.net,1998-11-30,Civil Engineer,158,Dominican Republic,Punta Cana,Corporate,Approved,2025-03-17 14:32:10,Website
190,Fabiana Luque,bonillanoelia@example.org,1978-07-14,Marketing Specialist,108,Dominican Republic,Santo Domingo,Student,Approved,2021-08-17 09:29:30,Walk-in
191,Encarnita Reina,valderramamaribel@example.net,2007-01-13,Lawyer,67,Dominican Republic,Puerto Plata,Corporate,Under Review,2026-02-13 18:56:08,Walk-in
192,Cornelio Saldaña,manjonreyes@example.com,1982-09-11,Business Consultant,139,Dominican Republic,San Pedro de Macorís,Student,Approved,2023-05-20 19:44:03,Referral
193,Maxi Sanz,mcarbo@example.com,2007-10-30,Project Manager,260,Dominican Republic,La Romana,Student,Approved,2022-07-18 23:36:17,Email Campaign
194,Pascual Simó,apriego@example.com,2002-02-05,Lawyer,44,Dominican Republic,Punta Cana,Individual,Rejected,2023-05-24 02:34:01,Event
195,Anunciación Luque,serafina44@example.com,1998-05-24,Data Analyst,143,Dominican Republic,Punta Cana,Student,Approved,2023-07-17 20:14:55,Walk-in
196,Adalberto Ribera,alcantaraamancio@example.org,2002-05-20,Accountant,101,Dominican Republic,San Francisco de Macorís,Honorary,Approved,2024-09-02 14:21:33,Website
197,Priscila Villena,nico29@example.com,1983-09-18,Software Engineer,278,Dominican Republic,Punta Cana,Honorary,Approved,2026-03-19 23:35:25,Referral
198,Rosendo Fernández,zaznar@example.net,1990-01-31,Accountant,10,Dominican Republic,Santo Domingo,Individual,Approved,2022-08-01 17:55:18,Referral
199,Fanny Portero,samuelmonreal@example.net,1980-11-16,Financial Analyst,254,Dominican Republic,Puerto Plata,Corporate,Approved,2025-03-17 07:40:13,Email Campaign
200,Jerónimo Cabezas,annacarrasco@example.net,1995-02-11,Project Manager,58,Dominican Republic,Puerto Plata,Honorary,Pending Payment,2024-10-27 07:11:24,Email Campaign
201,Pía Juan,mohamedfrias@example.org,1978-08-29,Accountant,178,Dominican Republic,Santo Domingo,Student,Under Review,2021-09-15 00:31:04,Event
202,Ulises Alberdi,amarobermudez@example.net,1988-06-30,Lawyer,87,Dominican Republic,Santiago,Honorary,Approved,2021-09-13 22:23:36,Email Campaign
203,Manuelita Castrillo,lpalma@example.org,1997-09-08,Financial Analyst,287,Dominican Republic,Santo Domingo,Individual,Approved,2023-05-17 07:54:42,Website
204,Manuel Ferrer,lucilapineda@example.com,1997-11-30,Lawyer,8,Dominican Republic,Santo Domingo,Student,Approved,2021-12-05 03:19:08,Email Campaign
205,Leonardo Blanch,eulaliaalvarado@example.net,1995-03-13,Data Analyst,169,Dominican Republic,Punta Cana,Corporate,Approved,2022-05-14 16:08:26,Event
206,Dan Segovia,campoerasmo@example.com,1984-05-25,Lawyer,94,Dominican Republic,Punta Cana,Student,Approved,2023-01-09 13:13:16,Walk-in
207,Ciro Berenguer,npardo@example.com,1978-11-29,Project Manager,293,Dominican Republic,La Romana,Honorary,Approved,2025-08-30 23:00:46,Event
208,Natalia Almeida,fbeltran@example.net,1978-01-30,Data Analyst,287,Dominican Republic,Puerto Plata,Honorary,Withdrawn,2023-04-11 17:26:52,Event
209,Jacinta Rivas,omir@example.com,2002-12-30,Financial Analyst,275,Dominican Republic,La Romana,Corporate,Approved,2022-11-09 21:24:09,Website
210,Geraldo Martín,escalonageorgina@example.net,1996-12-17,Project Manager,247,Dominican Republic,Punta Cana,Corporate,Approved,2021-10-03 01:45:41,Event
211,Desiderio Novoa,alondra99@example.net,1975-08-28,Business Consultant,139,Dominican Republic,San Francisco de Macorís,Honorary,Approved,2022-11-01 10:55:44,Walk-in
212,Azahara Iñiguez,fernandezeloisa@example.org,1993-09-20,Lawyer,72,Dominican Republic,La Romana,Honorary,Withdrawn,2021-09-06 22:29:40,Email Campaign
213,Aura Vigil,inocenciopatino@example.org,2006-01-22,Architect,167,Dominican Republic,Santo Domingo,Student,Approved,2023-05-02 10:11:20,Event
214,Amor Morán,isidroblanco@example.net,1999-01-06,Civil Engineer,42,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2022-07-25 15:09:04,Walk-in
215,Julio Llanos,fflores@example.com,1999-07-30,Data Analyst,85,Dominican Republic,Santo Domingo,Individual,Approved,2026-03-06 19:14:56,Website
216,Florinda Mariscal,bvalcarcel@example.net,2007-09-07,Business Consultant,135,Dominican Republic,Santo Domingo,Student,Withdrawn,2024-11-20 22:29:31,Website
217,Ágata Ferrando,fulgencio34@example.com,1978-12-26,Software Engineer,213,Dominican Republic,Puerto Plata,Honorary,Pending Payment,2024-02-20 10:06:54,Referral
218,Fito Fuster,crossello@example.com,1995-10-10,Software Engineer,8,Dominican Republic,Santiago,Individual,Pending Payment,2023-10-19 10:07:10,Event
219,Olalla Montalbán,pinoltimoteo@example.org,1994-10-13,Civil Engineer,255,Dominican Republic,Punta Cana,Honorary,Submitted,2024-06-27 19:55:53,Event
220,Raúl Baró,cdiego@example.net,1984-02-04,Marketing Specialist,221,Dominican Republic,Puerto Plata,Honorary,Withdrawn,2024-12-21 14:09:47,Referral
221,Lázaro Ortuño,handres@example.org,2003-01-05,Financial Analyst,222,Dominican Republic,Santo Domingo,Individual,Submitted,2024-03-25 21:29:43,Website
222,Timoteo Estevez,jose-luis13@example.net,1988-02-17,Software Engineer,41,Dominican Republic,Santo Domingo,Student,Approved,2024-08-26 00:18:40,Email Campaign
223,Espiridión Miralles,agustimelchor@example.net,1975-11-09,Project Manager,279,Dominican Republic,San Francisco de Macorís,Honorary,Submitted,2024-04-14 02:55:22,Event
224,Ignacio Solana,trini38@example.org,1988-08-08,Accountant,150,Dominican Republic,Santiago,Individual,Approved,2023-11-25 12:27:19,Walk-in
225,Eligia Garay,cristianlobo@example.net,1996-03-02,Financial Analyst,151,Dominican Republic,Santo Domingo,Honorary,Approved,2022-02-14 19:56:25,Website
226,Consuela Robles,umoll@example.org,1982-03-11,Architect,241,Dominican Republic,La Romana,Individual,Approved,2021-11-28 15:32:32,Walk-in
227,Nidia Uribe,rartigas@example.com,1979-07-18,Civil Engineer,258,Dominican Republic,Santo Domingo,Student,Approved,2022-07-17 21:39:53,Walk-in
228,Víctor Donoso,domitila63@example.net,1976-03-17,Financial Analyst,85,Dominican Republic,Punta Cana,Corporate,Under Review,2023-11-29 22:32:13,Referral
229,Alejandro Acuña,iluis@example.com,1976-09-28,Business Consultant,46,Dominican Republic,San Francisco de Macorís,Individual,Approved,2026-01-09 18:49:36,Walk-in
230,Zaida Álamo,navasfilomena@example.org,1977-11-06,Data Analyst,254,Dominican Republic,San Pedro de Macorís,Student,Approved,2025-06-26 06:25:54,Walk-in
231,Claudio Ribes,leonardo55@example.com,1978-03-14,Project Manager,278,Dominican Republic,Punta Cana,Corporate,Rejected,2026-03-22 04:34:40,Walk-in
232,Matilde Millán,zarevalo@example.com,1999-03-08,Civil Engineer,198,Dominican Republic,San Francisco de Macorís,Honorary,Approved,2025-05-09 16:42:54,Referral
233,Ana Carrión,esmeralda10@example.org,1977-02-10,Financial Analyst,159,Dominican Republic,Santo Domingo,Individual,Approved,2021-07-29 15:49:40,Referral
234,Emilio Calzada,rosalva63@example.org,1978-06-24,Data Analyst,79,Dominican Republic,La Romana,Honorary,Approved,2023-02-11 06:32:36,Event
235,Lourdes Peinado,badiajuan-antonio@example.org,1979-04-04,Marketing Specialist,185,Dominican Republic,Puerto Plata,Student,Approved,2021-11-23 12:02:09,Referral
236,Marco Benavides,narciso96@example.com,1999-04-04,Architect,69,Dominican Republic,San Pedro de Macorís,Student,Approved,2022-12-08 14:00:45,Walk-in
237,Ángela Cervera,icarretero@example.com,2004-10-23,Civil Engineer,192,Dominican Republic,San Pedro de Macorís,Student,Approved,2022-09-30 04:26:02,Email Campaign
238,Marisa Reyes,hcarvajal@example.net,1983-09-02,Lawyer,195,Dominican Republic,San Francisco de Macorís,Individual,Rejected,2026-05-27 18:51:06,Walk-in
239,Ale Trillo,modesto73@example.org,1984-06-17,Data Analyst,159,Dominican Republic,Punta Cana,Honorary,Pending Payment,2024-01-03 17:27:56,Email Campaign
240,Leonor Blanch,celestina33@example.net,1978-02-20,Accountant,211,Dominican Republic,La Romana,Corporate,Approved,2022-02-15 19:48:58,Event
241,Ana Belén Barrena,albertgarzon@example.com,2003-05-03,Business Consultant,293,Dominican Republic,La Romana,Student,Approved,2024-10-05 16:48:54,Referral
242,Godofredo Torrent,ninohoracio@example.net,2001-05-25,Architect,213,Dominican Republic,Santiago,Corporate,Approved,2025-12-22 16:40:47,Event
243,Aroa Millán,leandra72@example.net,1979-01-30,Business Consultant,232,Dominican Republic,Santiago,Individual,Approved,2022-08-05 10:39:30,Website
244,Isidoro Parra,nsantamaria@example.net,1982-05-24,Marketing Specialist,149,Dominican Republic,Puerto Plata,Student,Under Review,2024-11-21 18:05:04,Event
245,Godofredo Bayona,teo24@example.net,1997-07-18,Data Analyst,11,Dominican Republic,Santo Domingo,Student,Approved,2022-05-10 11:06:49,Referral
246,Eugenio Serra,canetjose-angel@example.org,2005-11-27,Project Manager,251,Dominican Republic,San Francisco de Macorís,Student,Approved,2025-05-29 03:52:25,Website
247,Glauco Lasa,tamayogisela@example.net,1990-11-20,Architect,55,Dominican Republic,Santo Domingo,Individual,Approved,2024-06-24 20:26:48,Website
248,Juan Manuel Carrasco,pablotomas@example.org,1980-08-10,Accountant,129,Dominican Republic,Santo Domingo,Student,Approved,2024-11-11 13:44:27,Referral
249,Ani Rosa,balduino74@example.com,1978-10-24,Financial Analyst,214,Dominican Republic,Punta Cana,Student,Approved,2021-11-27 00:22:12,Email Campaign
250,Florencia Piñeiro,sferrera@example.org,1989-03-09,Financial Analyst,141,Dominican Republic,Santiago,Student,Approved,2022-12-28 04:15:27,Walk-in
251,Dorotea Llorente,bvillena@example.org,1998-08-30,Software Engineer,223,Dominican Republic,San Francisco de Macorís,Student,Approved,2021-11-29 07:19:42,Referral
252,Flavia Ibarra,gimenezdario@example.org,2005-12-09,Marketing Specialist,236,Dominican Republic,Punta Cana,Corporate,Rejected,2021-10-16 05:43:50,Event
253,Coral Larrea,blascabrero@example.com,1983-03-11,Financial Analyst,144,Dominican Republic,San Pedro de Macorís,Individual,Rejected,2024-12-05 06:46:44,Event
254,Ruben Pozo,gimenomacarena@example.net,1984-08-11,Data Analyst,214,Dominican Republic,San Francisco de Macorís,Student,Approved,2025-09-12 19:19:08,Walk-in
255,Hernán Donoso,ovidiomaestre@example.net,1995-10-10,Civil Engineer,211,Dominican Republic,Puerto Plata,Honorary,Approved,2023-12-09 01:53:13,Event
256,Macarena Acero,esteveanita@example.net,1996-08-26,Software Engineer,217,Dominican Republic,Santo Domingo,Honorary,Rejected,2025-07-17 14:19:16,Email Campaign
257,Mamen Mayoral,franciscomiro@example.net,1977-11-06,Data Analyst,97,Dominican Republic,La Romana,Student,Withdrawn,2022-11-27 02:37:47,Email Campaign
258,Glauco Márquez,acifuentes@example.net,1991-08-20,Financial Analyst,291,Dominican Republic,Santiago,Student,Approved,2025-02-15 20:51:42,Referral
259,Nicanor Almansa,juan-luisbenitez@example.org,1998-08-05,Architect,50,Dominican Republic,San Francisco de Macorís,Individual,Submitted,2021-07-27 14:27:14,Website
260,Dorotea Ortuño,fabella@example.org,1991-07-25,Project Manager,67,Dominican Republic,Punta Cana,Honorary,Approved,2022-06-02 05:03:19,Event
261,Artemio Alemany,petrona38@example.net,1981-03-06,Lawyer,169,Dominican Republic,Punta Cana,Individual,Rejected,2022-09-25 18:39:40,Walk-in
262,Matilde Burgos,mayonilda@example.net,1986-11-27,Architect,68,Dominican Republic,Santiago,Honorary,Approved,2025-05-03 14:09:55,Email Campaign
263,Amor Orozco,gracia74@example.com,1991-02-04,Project Manager,226,Dominican Republic,San Francisco de Macorís,Individual,Approved,2021-08-08 11:49:45,Event
264,Pastora Osorio,leocadia58@example.net,2004-08-22,Accountant,123,Dominican Republic,Santiago,Corporate,Approved,2025-08-10 04:45:31,Referral
265,Daniel Lerma,colomasegismundo@example.org,1997-12-02,Marketing Specialist,243,Dominican Republic,Santo Domingo,Honorary,Approved,2022-09-10 09:34:31,Walk-in
266,Pepe Valenciano,hidalgocrescencia@example.net,1999-02-28,Business Consultant,247,Dominican Republic,Santiago,Individual,Pending Payment,2025-02-24 13:29:35,Event
267,Plácido Fábregas,ferrerzoraida@example.com,1997-03-20,Architect,120,Dominican Republic,San Pedro de Macorís,Honorary,Approved,2022-05-28 16:36:41,Website
268,Leocadio Sancho,juan-manueloller@example.com,1988-10-15,Software Engineer,60,Dominican Republic,Punta Cana,Individual,Under Review,2025-01-13 20:21:38,Website
269,Leoncio Mendoza,arielvina@example.net,1987-03-02,Project Manager,298,Dominican Republic,Santiago,Honorary,Approved,2022-07-14 09:18:00,Walk-in
270,Toribio Sanz,luis10@example.com,2007-01-13,Business Consultant,247,Dominican Republic,Puerto Plata,Individual,Approved,2022-09-27 11:31:58,Email Campaign
271,Adelaida Conesa,estrella82@example.com,1992-01-19,Software Engineer,56,Dominican Republic,Santo Domingo,Corporate,Approved,2023-12-09 22:51:51,Referral
272,Berto Mariño,santiagoapolinar@example.org,1985-02-11,Accountant,274,Dominican Republic,San Pedro de Macorís,Individual,Rejected,2022-07-15 20:40:54,Referral
273,Balduino Torres,adelardo65@example.net,2003-11-12,Business Consultant,16,Dominican Republic,Puerto Plata,Individual,Approved,2021-06-29 08:29:37,Event
274,Aureliano Iglesias,pancholuque@example.net,1998-02-14,Accountant,14,Dominican Republic,Santo Domingo,Student,Approved,2026-04-04 13:07:42,Walk-in
275,Fabián Boix,eric36@example.net,2006-09-23,Software Engineer,39,Dominican Republic,Puerto Plata,Individual,Approved,2022-03-05 03:24:35,Walk-in
276,Luis Ángel Gilabert,saenzpedro@example.org,2003-02-07,Lawyer,263,Dominican Republic,La Romana,Corporate,Rejected,2024-10-09 08:50:53,Event
277,Telmo Pujol,juradozoraida@example.com,1995-10-19,Software Engineer,155,Dominican Republic,Santiago,Honorary,Withdrawn,2024-02-17 18:47:05,Walk-in
278,Fulgencio Ruano,nilda92@example.net,2001-08-09,Financial Analyst,42,Dominican Republic,Puerto Plata,Student,Approved,2023-03-09 04:56:21,Event
279,Josué Cerdá,tflores@example.com,1978-05-25,Data Analyst,105,Dominican Republic,San Francisco de Macorís,Corporate,Under Review,2024-01-07 03:29:04,Email Campaign
280,Claudia Serra,remigiorueda@example.org,1980-03-14,Marketing Specialist,31,Dominican Republic,Punta Cana,Honorary,Submitted,2025-12-19 08:39:11,Website
281,Vasco Millán,adelina56@example.com,1989-10-16,Lawyer,33,Dominican Republic,La Romana,Student,Approved,2024-12-22 23:44:38,Website
282,Íñigo Amorós,robledochus@example.org,1996-06-01,Financial Analyst,126,Dominican Republic,Santo Domingo,Corporate,Approved,2024-01-22 20:28:31,Email Campaign
283,Miriam Herrera,edu98@example.net,2005-05-08,Project Manager,96,Dominican Republic,Puerto Plata,Individual,Rejected,2023-12-25 17:53:50,Website
284,Balduino Pozo,samuelaguado@example.com,2002-12-17,Financial Analyst,264,Dominican Republic,Puerto Plata,Honorary,Approved,2025-11-22 18:08:26,Referral
285,Édgar Ballester,ballesterosjulian@example.net,1979-02-16,Accountant,33,Dominican Republic,San Pedro de Macorís,Individual,Approved,2024-04-28 10:58:21,Website
286,Dorotea Cabanillas,clarisa75@example.org,1979-08-14,Civil Engineer,50,Dominican Republic,Santo Domingo,Corporate,Approved,2025-10-31 10:12:30,Website
287,Manola Baena,ascensioncobos@example.net,2000-09-04,Data Analyst,28,Dominican Republic,Santo Domingo,Honorary,Rejected,2025-09-13 05:14:08,Event
288,Elías Godoy,marcialmercader@example.net,2007-05-08,Data Analyst,82,Dominican Republic,San Francisco de Macorís,Student,Approved,2021-07-17 09:39:00,Event
289,Noa Toro,dariobautista@example.org,1980-09-09,Data Analyst,10,Dominican Republic,Santiago,Corporate,Approved,2022-07-08 09:37:27,Walk-in
290,Aurora Caballero,hernandocalleja@example.com,1976-04-28,Business Consultant,86,Dominican Republic,La Romana,Student,Approved,2025-10-15 20:09:41,Website
291,Vicente Portillo,carromarcelo@example.com,1991-12-11,Software Engineer,282,Dominican Republic,La Romana,Honorary,Submitted,2023-01-20 03:57:16,Referral
292,Oriana Gutierrez,paca97@example.net,1996-06-25,Architect,27,Dominican Republic,La Romana,Corporate,Approved,2022-07-15 02:50:34,Referral
